,q05_spot_factorsAstrocytes,q05_spot_factorsBergmann,q05_spot_factorsChoroid,q05_spot_factorsEndothelial,q05_spot_factorsGranule,q05_spot_factorsMicroglia,q05_spot_factorsOligodendrocytes,q05_spot_factorsPurkinje
priorregion5_spot_54,9.784669646251132e-06,2.447836300234485e-06,1.5027248778665125e-08,5.5167538448586146e-06,1.8242931962013245,1.3048654735088348,0.0029592546983622015,1.0927446055575275e-06
priorregion5_spot_55,1.174726560293493e-06,1.4124980111773767e-06,8.741479433638233e-07,3.797860995291558e-06,1.0185567200183867,1.3520672857761382,3.950200124336334e-07,0.0032806615345180035
priorregion5_spot_56,6.466301499585825e-07,1.260533599634073e-06,1.4104149315130599e-08,5.354559959869221e-07,0.6292468726634979,0.7335854232311249,0.0007248725974932313,6.891641639583669e-08
priorregion5_spot_57,5.52409690044442e-06,0.0020880981697700917,1.6748820996781433e-08,6.293179626482015e-06,2.131762397289276,1.024078404903412,3.0576833523809913e-06,2.7179878884453498e-06
priorregion5_spot_58,0.0051840494852513075,0.007483770721592009,7.472961527810184e-07,2.2658926445728868e-05,1.4637324452400207,1.527570903301239,0.005310842324979604,0.0015061915153637528
priorregion5_spot_59,1.0012182798391222e-07,3.5966525615549475e-07,8.875665891139306e-09,2.5600653952295714e-08,0.2498802937567234,0.055375867150723936,4.737947847388569e-08,6.645367705004901e-08
priorregion5_spot_60,4.677156880461553e-06,3.231327227695147e-05,1.3192313197407658e-08,3.5853020335707696e-06,1.445866370201111,1.4361695528030396,4.572009697767499e-06,1.3984929273647141e-05
priorregion5_spot_61,7.179912317951675e-05,5.509022707883559e-06,6.59934883628921e-08,4.7994572696552506e-06,2.0032456517219543,1.2867823660373687,0.0026261780411005018,1.61219528536094e-06
priorregion5_spot_62,3.19394372354509e-06,1.025184519676259e-06,2.0135398592913133e-08,8.03568372020891e-07,0.1801568813621998,1.2674721896648407,0.0023581597721204165,3.700312277032936e-07
priorregion5_spot_63,5.386530392570422e-06,0.0019993545138277113,2.309629598684637e-08,6.487627928208894e-07,0.6915828853845596,0.8082629829645156,0.0005729659489588812,9.05156483099745e-08
priorregion5_spot_64,6.148685599782767e-07,1.9483096451722305e-07,4.4017009948049695e-08,1.2478102632940136e-06,1.3663781344890593,1.1196395277976992,3.4073220194841273e-05,1.4048245884623612e-05
priorregion5_spot_65,1.09977131614869e-05,0.007962545892223716,3.34138983149046e-08,4.157235434831819e-06,1.711273741722107,1.3388424158096313,6.984396463849408e-07,4.530313026407385e-06
priorregion5_spot_66,1.6464997543153004e-06,6.655754418716242e-07,3.927570535466885e-08,6.95527842253796e-06,1.310261219739914,1.4319974958896637,0.0005656677734805272,0.0018074294086545704
priorregion5_spot_67,1.8749459229638887e-07,3.053508486061674e-08,1.446153650164206e-08,2.1854414242739045e-07,0.5436739206314087,0.8179160356521606,8.004236462966219e-07,0.0019354221527464687
priorregion5_spot_68,9.216822348889765e-07,3.9128462532289636e-07,6.481981102979262e-07,3.0928905630389633e-06,1.0032765209674834,0.830523669719696,1.404550566519447e-07,1.5074268389980717e-06
priorregion5_spot_69,2.2538368753544098e-07,1.0817591764578082e-07,2.9610624618925385e-08,5.875621233997208e-08,0.3210960984230042,0.42624077796936033,2.317260741619975e-05,4.2281011616296385e-07
priorregion5_spot_70,5.268704535410508e-06,2.009706781791465e-06,2.481973702117557e-08,9.094386371089059e-07,0.5058942586183548,1.2487121403217314,0.002611784765031189,0.0030971555272117255
priorregion5_spot_71,7.546356710008696e-06,6.356772792059928e-05,4.6367060235752433e-07,8.319416065205588e-06,0.6914938241243362,1.554522442817688,1.7478270635251645e-07,6.732806468789932e-06
priorregion5_spot_72,3.973468210460851e-05,0.0032359359902329747,2.3765434661982e-06,2.613541411733422e-07,1.1558461666107178,0.42762337625026703,0.003745810699183494,6.352788318508829e-07
priorregion5_spot_73,1.4698909396315684e-07,3.3771127405657356e-08,3.6257529978378503e-09,1.6869448558054503e-07,0.7641599923372269,0.4935245245695114,2.839986876779222e-07,1.0626148245762579e-07
priorregion5_spot_74,1.9729688006009384e-06,2.2475549528166998e-07,7.312445013951675e-08,1.203703641294851e-06,0.5858795315027236,1.0085212469100953,2.396410604887933e-06,0.00037415887200040746
priorregion5_spot_75,0.0014302643830887973,5.2297603360784706e-05,2.3496013223933685e-08,4.636138396563183e-06,1.854742956161499,0.9490198343992233,9.466650851663872e-07,6.980357175052633e-05
priorregion5_spot_76,0.04481953755021095,0.0044673989759758115,1.5648569018367203e-07,5.227866295172135e-05,0.8884163320064545,2.122943305969238,0.12600321993231772,0.006706452672369779
priorregion5_spot_77,7.360504605458118e-05,8.550085158276489e-06,5.791988201053755e-07,1.2681983707807378e-05,1.2905878245830535,1.5279192090034486,0.0009583275095792487,0.002494496095459908
priorregion5_spot_78,1.3695793882106958e-06,9.045500860338508e-07,1.7950212679807012e-06,1.7074319771381854e-06,0.8457581907510757,1.1805691540241243,9.133828683616229e-07,8.287467125001059e-07
priorregion5_spot_79,4.993086304239115e-06,9.925662425303017e-07,2.496296680476462e-08,3.2229985777121325e-06,3.130697059631348,0.9735097140073776,1.4079319100801512e-06,1.7786377554784852e-06
priorregion5_spot_80,3.795900482828074e-07,2.35705819022769e-06,6.20371771731243e-09,3.4172112748365187e-07,0.6478371471166611,0.5306275606155396,1.2422989499327743e-07,0.0008582928276155144
priorregion5_spot_81,0.001156452955910936,0.0007287415093742311,6.133864644652931e-07,1.114868887270859e-05,2.5563160181045532,0.9042216181755066,5.065898267275771e-06,2.7705668458111184e-06
priorregion5_spot_82,1.6219469074485464e-07,3.434521200773589e-08,1.2721736286636088e-08,1.3879955957918354e-07,0.15705430209636687,0.7685620754957199,1.4826664296307969e-08,3.489888783292372e-07
priorregion5_spot_83,7.747336695729246e-07,3.0754800235399675e-07,2.715974529721166e-08,8.133358051054529e-07,1.24800443649292,1.0796496868133545,3.168321470070623e-07,4.096828916999585e-07
priorregion5_spot_84,1.048251663249289e-08,4.194431486581607e-08,4.500552019948146e-09,5.967142180374197e-09,1.4008826428835166e-05,0.2717654168605804,6.173592859148869e-10,8.061950707016764e-09
priorregion5_spot_85,1.1276089082912221e-06,1.0325604819172441e-06,5.8118674495233345e-08,4.870015322921973e-06,1.2407117903232574,1.216121256351471,3.308815157652134e-05,0.004713502852246165
priorregion5_spot_86,0.00010561439667071682,5.251122056506574e-05,1.4141210513685113e-08,3.4012931905635924e-06,1.3230308771133423,1.0259318768978118,2.7922475237573965e-05,6.650808785479967e-07
priorregion5_spot_87,1.2319801756532911e-08,2.0167553049788016e-08,1.3562610190476222e-08,2.9782185251292508e-08,0.00014298177193268203,0.9338629424571991,2.0114841348117805e-09,1.5013881649039717e-08
priorregion5_spot_88,1.682210195212974e-05,3.9423267662641595e-05,4.7745145259625596e-08,1.0710085325627005e-05,2.02523273229599,1.6676791787147522,0.0018551556742750109,0.0010340469365473838
priorregion5_spot_89,2.7495495942275737e-07,2.4858567826413497e-07,5.75119190049378e-09,1.9674488811460835e-07,0.5645228147506713,0.7061474472284317,0.004172722459770739,3.035865313449904e-06
priorregion5_spot_90,1.5764991701416877e-06,3.577105999852393e-07,9.578809789800858e-09,4.4508367864182226e-06,1.1413484811782837,1.5798913598060609,1.7531014123051138e-06,4.4572333450787483e-07
priorregion5_spot_91,2.0328698519733736e-05,3.110923921667563e-06,4.5290747152648705e-08,0.004861200880259276,0.7096262991428376,1.8857915699481964,0.011806919705122711,4.061042227476719e-06
priorregion5_spot_92,3.622768690547673e-05,7.74557906879636e-06,3.717789009982654e-08,5.4560975058848275e-06,2.959613645076752,1.2577805936336517,0.005118609103374183,4.704715661318915e-06
priorregion5_spot_93,6.277402717387305e-05,1.0597447726468092e-06,3.4196393585261837e-06,5.879915477180476e-07,0.7115762054920197,0.6985655933618545,1.6372991751723022e-06,5.71421940549044e-05
priorregion5_spot_94,6.039330866514093e-08,1.6767803678874317e-08,6.991532286448887e-09,5.58139092277088e-08,0.12738583534955977,0.43678166866302487,1.9919728799777658e-07,3.140147804003845e-08
priorregion5_spot_95,8.071451111391072e-06,0.0002497960907930974,5.862202812068064e-07,3.091111248068046e-05,1.3281734585762024,1.024933260679245,3.189173668260992e-07,5.69835158330534e-06
priorregion5_spot_96,0.0397997098043561,4.493762626225362e-05,3.0688231777986634e-08,6.122045377310315e-08,0.2463156446814537,0.4111037984490395,0.13003778457641602,4.836501102545299e-06
priorregion5_spot_97,2.3851589389778385e-06,1.0696750393890398e-06,3.327176134604315e-08,4.110983763894183e-06,1.163798028230667,1.599454528093338,0.0011990693863481283,0.00024407836681348275
priorregion5_spot_98,6.336547500040979e-08,2.68358993693596e-08,3.151425953529241e-09,8.587434834339548e-08,0.5189338266849518,0.4807252183556557,6.669581580354133e-08,3.9655842414276777e-07
priorregion5_spot_99,1.2815716843306293e-07,8.493077849891507e-08,5.97349745223852e-09,9.632639397239018e-08,0.4353774577379227,0.4051867812871933,1.5906657235831288e-08,6.808029183957842e-07
priorregion5_spot_100,2.6666252438189985e-06,4.597535030370636e-06,8.375360775971786e-05,2.7637985908768314e-06,2.1715491771698,0.6192755967378616,2.3050390154821798e-05,5.365395863918821e-05
priorregion5_spot_101,4.572413058667735e-06,1.2318499500452165e-06,2.863273891762219e-06,1.5193479327990646e-06,1.2913506388664246,1.1278851211071013,1.8154821555071975e-05,3.451627867434581e-06
priorregion5_spot_102,0.0003808818990364671,2.9914975311839956e-05,2.232432075288671e-06,3.656392067341585e-07,0.7572704434394836,0.9643646061420441,1.016750822202539e-07,1.048879033760386e-06
priorregion5_spot_103,2.361414306051302e-06,1.1215561755761882e-06,4.836997860024895e-08,9.29283370965095e-07,1.2248603940010072,1.1196098089218138,0.003124133206438273,2.5319733708784043e-06
priorregion5_spot_104,5.229806197348807e-06,4.960223432135536e-05,3.365558853829498e-08,2.0288688801883835e-06,2.9266329288482664,0.46142225563526157,5.353707507538274e-07,0.0011707701778504997
priorregion5_spot_105,2.599186771590212e-07,5.309788377871882e-07,3.2180858156038997e-08,3.1252139081061615e-07,0.2394455149769783,1.2678907334804534,6.670059313762524e-08,6.638565253069829e-07
priorregion5_spot_106,6.148510465209256e-07,3.5844750954083795e-07,1.3653265495960912e-08,2.151568040176244e-07,0.5524961650371552,0.6516787678003312,0.004569050762802363,0.003090911381877959
priorregion5_spot_107,5.056121608504328e-05,6.270753920034622e-06,1.3916366015109818e-07,0.0005868384731002152,2.2149386405944824,1.72625675201416,0.002935686707496643,0.00019717444229172543
priorregion5_spot_108,5.050034960731864e-05,6.381395360222088e-05,2.7824120593322733e-06,0.00025030972028616816,1.9203766882419586,1.420575875043869,0.00048474300419911744,2.4713168932066763e-05
priorregion5_spot_109,7.417918759244913e-08,2.1709366571087682e-08,6.925295603643634e-09,3.435715107968917e-08,0.1877074636518955,0.24936412125825883,1.0874640565816663e-08,4.36941550674419e-07
priorregion5_spot_110,9.209371754081987e-08,1.6514878442563942e-08,1.3544092736239577e-08,3.622993762775195e-08,0.24730288833379746,0.3928947657346725,1.0260919447446781e-08,3.2463374033397944e-08
priorregion5_spot_111,2.443424705234065e-06,3.6777169754032007e-07,1.9307094145659676e-08,4.6915999263319463e-07,0.4824160784482956,0.33223649859428406,5.2588114485274676e-08,9.759631751649068e-08
priorregion5_spot_112,6.836421334810438e-07,2.1294785668146687e-07,4.2337980588058604e-08,8.934842753660632e-07,1.4509905338287354,0.7060971140861512,0.0004533471437753178,0.00024164660717360676
priorregion5_spot_113,1.8904186219970144e-06,4.979485311196186e-07,1.6597764762593674e-08,5.30049453573156e-07,1.9500312507152557,0.541878056526184,2.3789711235622236e-06,1.652818809816381e-07
priorregion5_spot_114,6.774721441615839e-05,3.82241345505463e-05,4.2926354204553266e-08,9.11990200620494e-06,1.790433192253113,1.3178383350372314,0.0028548577683977783,3.6652866697295394e-06
priorregion5_spot_115,7.246287538009711e-07,3.294043040114048e-07,5.576032879872627e-09,1.4088722878113916e-06,0.6985915780067444,1.1798397183418272,0.0038842568057589236,3.6094180813961433e-06
priorregion5_spot_116,2.83365513098488e-07,1.6205848041295212e-07,3.974069358037014e-08,3.927711773599185e-07,0.0037426821189001204,1.7064901053905488,6.754955320502632e-05,0.0010827241640072316
priorregion5_spot_117,0.00018417274186504075,4.649160501912775e-07,3.332088223118035e-08,0.0031231767730787396,0.7075478374958039,1.24855255484581,3.261618633132457e-06,9.112667212320958e-05
priorregion5_spot_118,5.9502135130173895e-08,1.9657710481624238e-07,5.65628772708493e-09,1.0009846640457454e-08,0.011967969313263894,0.7124993890523911,1.8777154821236762e-06,6.222216768492218e-07
priorregion5_spot_119,9.400221841815438e-07,5.234323543845676e-05,1.413047132636791e-08,6.184293795286067e-07,0.7838528960943222,0.7160169839859009,1.6878212036885997e-07,9.382484080333598e-07
priorregion5_spot_120,3.3521219847898465e-05,7.365336459770333e-05,1.6029641827230992e-07,4.7712087325635363e-05,1.5811010122299194,1.698428237438202,2.3533371177109074e-06,2.7902132728740985e-06
priorregion5_spot_121,3.195897960495131e-07,5.613380729130314e-08,8.956721897490638e-09,1.0064693256595093e-07,1.0309609949588776,0.4098908811807633,1.1699314796942419e-07,7.878993528720457e-08
priorregion5_spot_122,1.1753657958024633e-07,4.066221972465201e-08,1.5080664539368627e-08,4.263784081359745e-08,0.0783243976533413,0.6959696799516678,3.659519620669017e-08,2.6292385246762252e-08
priorregion5_spot_123,7.973110950842965e-05,0.18395298197865484,2.237137923799537e-08,7.5120250585314355e-06,1.8601342022418974,1.4182884693145752,2.148409419078234e-06,4.732338711619377e-05
priorregion5_spot_124,1.4640031364976381e-08,2.1795297011628635e-09,3.946325477510727e-09,1.5595783509070315e-08,3.89641785659478e-05,0.3753360614180565,6.5679510719007794e-09,0.0004496312772971578
priorregion5_spot_125,2.7116705723528873e-06,4.5828901602362744e-05,4.452312896319199e-06,3.043346850972739e-07,0.23735444918274878,1.1243192076683044,2.3610355182057677e-08,1.5895595382176e-07
priorregion5_spot_126,6.308059425919055e-07,3.1013596071716167e-06,1.0766914471105338e-08,7.414958417939488e-07,0.26649709343910216,1.4376209795475008,2.2218909748517034e-06,6.768117273168172e-05
priorregion5_spot_127,1.3585657939074735e-06,0.0005910900654271245,1.3334855664126621e-08,5.93273188087551e-07,0.6708361983299256,0.49093096852302553,1.2193837761742543e-07,4.1881818333422423e-07
priorregion5_spot_128,1.0530001020470083e-06,6.378235838155889e-07,1.1054310622427011e-08,3.034098074294889e-06,1.338815826177597,1.2745185494422913,3.730174125848862e-06,1.5373935639217962e-06
priorregion5_spot_129,2.0094292381145353e-07,6.637138980636338e-08,7.006335733805715e-09,5.387844339566073e-08,0.5708981961011887,0.3258751079440117,7.169619561864237e-06,3.431147362675802e-07
priorregion5_spot_130,8.789811181486586e-06,3.0169346814545863e-06,2.3510736912868424e-08,1.2489780283431174e-05,3.1166305541992188,0.9500808328390121,8.343474692082963e-05,0.003223566000815481
priorregion5_spot_131,9.935983734976617e-06,3.895886391092064e-06,3.3718283560801864e-07,2.2816005525783115e-06,1.813126790523529,0.987620410323143,0.0016805699618998916,3.276599309174344e-05
priorregion5_spot_132,1.230975588129013e-07,1.4862765640444308e-08,8.505189885710251e-09,8.962981858928743e-08,0.2458431489765644,0.05818688124418259,3.669045920418057e-08,3.879622454405762e-07
priorregion5_spot_133,1.9276345210528237e-05,0.003273330989759415,6.180730629523624e-08,9.714533291571572e-07,1.055789691209793,0.60314901471138,1.334624030846499e-07,3.850030751095801e-07
priorregion5_spot_134,8.190753078451963e-07,4.0671539380809923e-07,4.713953742907507e-08,2.2498464545606115e-06,0.9968015909194947,1.2802086114883424,7.914204143162352e-05,0.002186022116802633
priorregion5_spot_135,2.2356266708811748e-05,0.008633835799992084,7.991498796400264e-06,1.2285175080251066e-05,2.2269548177719116,1.3864020705223083,1.921204233212848e-06,1.1075462498411071e-05
priorregion5_spot_136,2.2519598815051724e-06,0.0015983341436367482,6.11845489828511e-08,1.6126230093505e-06,0.9955438196659088,0.7444391667842865,0.00036829649325227366,0.0011561420455109329
priorregion5_spot_137,1.5074155385264022e-06,2.2888069253212962e-07,2.7776015265601472e-08,3.0784958653384826e-07,0.16947237253189085,1.2525712549686432,7.126343568586437e-08,7.46315645727691e-08
priorregion5_spot_138,1.790934675227618e-07,1.557538862329011e-08,1.868124588355613e-08,4.042349601718343e-08,0.12259399704635143,0.12569105476140977,1.129782094544396e-08,1.277107628538943e-07
priorregion5_spot_139,5.41924478625333e-08,2.9921267774568606e-08,1.561785012427208e-08,1.044729951438228e-08,0.9194327741861343,0.052320775017142294,3.7745090253338284e-08,6.10530296540901e-08
priorregion5_spot_140,7.1673405500405355e-06,3.1465419624510106e-06,3.8339037722323617e-08,4.136989716130302e-07,0.8241763174533844,0.5348587214946746,0.003027876827400178,5.8399325280333865e-05
priorregion5_spot_141,4.1684441356437677e-07,4.146565739659991e-08,1.8899577192144082e-08,5.108752887394985e-08,0.06125697828829288,0.7286789923906326,8.276339968915638e-09,2.9874180995648204e-08
priorregion5_spot_142,2.8111648475714906e-07,3.481863211618475e-06,7.144222413657531e-09,3.035933514183853e-06,0.547991743683815,0.13795474916696548,9.57671634438384e-08,6.106463317223642e-08
priorregion5_spot_143,3.6236952269064205e-06,0.0010773249494377523,4.391328474184775e-08,1.2183242972696462e-06,1.3759580850601196,0.749800318479538,1.557553532620659e-05,0.00014978262115619145
priorregion5_spot_144,6.298157968558371e-05,0.00043019258737331256,6.332125631161035e-05,1.4805838929987658e-06,0.9258662045001984,1.0691247820854188,0.006910593761131168,0.0005331405787728727
priorregion5_spot_145,0.00010114028955285904,1.904372265926213e-05,5.2744581680030934e-08,1.7341330203635152e-05,1.677530825138092,1.6826762855052948,2.0186614983686015e-05,1.503206300412785e-06
priorregion5_spot_146,2.5496206376374176e-06,2.128330379491672e-06,4.328878887349674e-07,6.694348530800198e-06,0.5820143073797226,1.8325776934623719,8.836563011982436e-07,9.143144052359277e-06
priorregion5_spot_147,1.5090486101598802e-06,0.0001723619432596024,3.9855316913417484e-08,1.4944137888051047e-06,0.9072174847126008,0.9202317655086517,0.0011667466722428798,5.078324738860829e-06
priorregion5_spot_148,1.655450056148311e-07,6.727641164161471e-08,1.0249974025100528e-08,6.086113941705662e-08,1.157586532831192,0.22880603596568108,2.03084906225115e-08,1.5556003802430496e-06
priorregion5_spot_149,6.908288878548774e-06,0.010292091313749552,9.159251504797794e-07,6.998266180744394e-05,0.8585073798894882,1.91887423992157,6.445272742894304e-06,0.002332674583885819
priorregion5_spot_150,3.0562566189473726e-05,0.0018458455568179488,3.3168549862239166e-07,7.319707674469101e-06,2.8474860072135924,0.8452006548643112,3.532993707722199e-06,3.315644589747535e-05
priorregion5_spot_151,7.660950700483227e-06,6.035732667442062e-06,8.064187149159354e-08,6.430777716559533e-06,2.3239973068237303,1.3135798811912536,0.003221669502090663,0.002915775321889669
priorregion5_spot_152,1.4402353585296625e-07,6.194098851608487e-08,1.864639607163099e-08,3.1854707884804154e-07,0.8083644539117814,0.13698421269655225,0.00032201940339291466,3.8913471627211044e-07
priorregion5_spot_153,1.2508406427969021e-06,6.446850392194393e-07,2.542327584009741e-08,7.419683311127302e-06,1.2403829395771027,1.4423154711723327,9.136750918514736e-07,0.002871652180328965
priorregion5_spot_154,1.964228590622952e-06,5.018733168071776e-06,2.7211482844791138e-08,3.6508720882011403e-06,0.48852887898683545,1.1138078033924104,2.2114574562692724e-07,4.431460041587343e-07
priorregion5_spot_155,2.529693699671043e-06,1.3071206808490387e-06,9.785551675633997e-08,1.8199077294411838e-05,0.6568333357572556,1.4187818586826324,1.9311042592562447e-06,0.004486918379552662
priorregion5_spot_156,0.00013502288711606525,0.14711149111390115,2.064248239008748e-08,6.63872535255905e-07,1.1918528974056244,0.692464715242386,6.515564308529066e-07,2.308644150161854e-06
priorregion5_spot_157,2.2254484122186115e-08,3.495518487994787e-08,5.0228946779640186e-09,4.725002566985381e-09,0.3887938290834427,0.0005703786358935759,6.753365123586265e-05,4.516637127380818e-05
priorregion5_spot_158,3.5802583226995925e-07,2.0168758894101304e-07,4.163922099564843e-07,3.438764025531782e-07,0.5566418468952179,1.0045599281787871,9.678683568381531e-07,2.910631735630887e-07
priorregion5_spot_159,9.665511946366224e-08,4.8912875705298116e-08,9.392036126598668e-09,6.276477080291443e-08,0.34123726189136505,0.2649256959557533,1.2920678749139826e-08,2.4523926001052132e-08
priorregion5_spot_160,6.045382061614646e-08,7.235629801982668e-08,7.699679560602135e-09,6.666401333177419e-08,0.00045837120123906063,1.632419514656067,3.228643841168832e-08,0.0005350008752429857
priorregion5_spot_161,7.108138049716218e-07,2.0433451837220675e-07,8.17403211783585e-09,1.7787889277087744e-07,1.4437942504882812,0.4867240533232689,2.843710376509989e-07,9.497926676260703e-08
priorregion5_spot_162,7.892236737916392e-07,2.502780731106213e-07,3.288261666511971e-07,5.582305135476418e-07,0.457001730799675,1.050477397441864,0.003551356540992856,2.010095204241225e-06
priorregion5_spot_163,1.844627091074358e-08,1.849195232495049e-08,4.239090634072795e-09,1.26808862521699e-08,0.6585695743560791,0.05828248579055071,2.6268411890129073e-08,4.08126263451436e-08
priorregion5_spot_164,4.5110206343679237e-07,7.110584832048517e-08,2.0473786221941737e-08,1.1906927142035783e-07,0.9092409998178482,0.4545315891504288,2.594931245880617e-07,2.9333507427509177e-07
priorregion5_spot_165,7.285352864982997e-07,2.430133591246886e-07,2.389269786462478e-08,5.953645853651324e-07,0.23444353565573692,1.7073821127414703,6.679839657408593e-07,1.804633271262901e-07
priorregion5_spot_166,0.010700228158384562,4.732885099656415e-05,2.2612286976197997e-08,9.727921451485599e-07,1.4619826972484589,0.5182255893945694,6.326444963633549e-06,0.0017015703429933639
priorregion5_spot_167,1.9011580079109084e-07,5.693097158143701e-08,1.2320670705889825e-08,9.2568477327859e-09,0.2738364398479462,0.2323434457182884,2.445304488674083e-07,4.841638432395712e-08
priorregion5_spot_168,2.657165545372209e-08,2.615011618356533e-09,5.240885481150315e-09,1.6697300608825574e-08,5.06405913256458e-05,0.45488393455743786,2.4594359548935077e-09,9.072691975475778e-09
priorregion5_spot_169,6.114257757872111e-08,4.864068525733957e-08,1.6594488805310453e-08,8.914679341387455e-08,0.0003062704738113098,1.1875307440757752,1.4334276059457808e-07,0.000461938425723929
priorregion5_spot_170,8.318522674244377e-07,1.3659834365853385e-07,1.1623367690560826e-08,1.2263559838743278e-07,1.4385232210159302,0.2284113198518753,1.9679115212056787e-06,4.174359968800445e-08
priorregion5_spot_171,8.983094446080032e-08,2.674315098261104e-08,6.615535630416503e-09,2.0883366858015507e-08,0.34833637326955796,0.41572176069021227,1.563651412652689e-05,7.419024967703081e-08
